微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IBhvBqjmS,Nook 银行，房屋零首付零利率贷款拖欠不收罚息，银行存款还给你月结利息，这样的良心企业哪里找啊，谁再说狸克是奸商我跟谁急！  原图 ,http://wx2.sinaimg.cn/large/53915d1agy1gde2x86ndzj22xp1oznpe.jpg,无,无,2020/4/1 10:55,篝火营地的iPhone 11 Pro Max,54,1,8
IBhd4zPlT,4月1日上午影子摩西岛大头菜收购价：160铃钱1棵。  ,无,无,无,2020/4/1 10:10,篝火营地的iPhone 11 Pro Max,18,2,17
IBeevCeCw,想起今天裁缝屋修好后还没举办庆典，于是半夜把大家从床上拖起来参加庆典，我想他们一定恨死我了吧  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gddoglom2bj22up1mvu0y.jpg,无,无,2020/4/1 2:35,篝火营地的iPhone 11 Pro Max,62,2,18
IBdfsEauR,嬉皮笑脸面对人生的难  ,无,无,无,2020/4/1 0:05,篝火营地的iPhone 11 Pro Max,25,2,9
IBcdzhbki,1、方方有言论自由；2、方方有想怎么写就怎么写日记的自由；3、我烦方方写日记那个医生朋友说的写作手法；4、方方是不是双标，是不是公知，是不是这，是不是那……她是个什么样的人我一点都不关心，跟我没有关系；5、我反对一切挖坟翻旧账断章取义攻击他人的方式，因为这是典型的那个十年的做法。  ,无,无,无,2020/3/31 21:27,微博 weibo.com,166,17,27
IB9C36nny,俞司廷就是鲈鱼的大救星！1.5倍市场价收购所有鱼！今天啥也不干就只钓鱼了！  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gdd42ad303j231225inpe.jpg,无,无,2020/3/31 14:49,篝火营地的iPhone 11 Pro Max,51,4,18
IB8pknuWb,呃……我怎么记得我当年高考时间本来就在七月……  ,无,无,无,2020/3/31 11:45,篝火营地的iPhone 11 Pro Max,97,21,38
IB80Vp8cM,踏破铁鞋无觅处，得来全不费功夫。有人花了几百鱼饵也没刷到的远东哲罗鱼，昨晚在河边（甚至都不在悬崖上）随手一竿就上来了，我自己都惊了……  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gdcx0456m8j22sb238npf.jpg,无,无,2020/3/31 10:45,篝火营地的iPhone 11 Pro Max,42,3,51
IB7KJjYtv,3月31日上午影子摩西岛大头菜收购价：113铃钱1棵。  ,无,无,无,2020/3/31 10:05,篝火营地的iPhone 11 Pro Max,13,2,23
IB5snBMT1,动森使我快乐  ,无,无,无,2020/3/31 4:15,篝火营地的iPhone 11 Pro Max,38,0,13
IB45hgt17,中国人不配玩好游戏，就这。  ,无,无,无,2020/3/31 0:45,篝火营地的iPhone 11 Pro Max,138,4,63
IB0rw9gZm,没搞懂这两位阴阳怪气转发的逻辑，是对就事论事有啥误解，还是说觉得不该怼官方表态，言论自由当然没啥问题，但官方对一个群体的污名化（游戏=海洛因，玩家=吸毒者）难道不能批评？言语里那种自作聪明的优越感是哪儿来的？还是对我个人有啥成见？不管是不喜欢还是逻辑表达有问题，总之先预防性拉黑了。  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gdbzd9kfunj20yi0t6aly.jpg,无,无,2020/3/30 15:29,篝火营地的iPhone 11 Pro Max,48,8,28
IAXxq40YB,3月30日上午影子摩西岛大头菜收购价：63铃钱1棵。  ,无,无,无,2020/3/30 8:05,篝火营地的iPhone 11 Pro Max,39,28,25
IATSa6Q92,一个单机游戏里的某个道具能上热搜榜，我印象中好像还是第一次，活久见，动森牛逼，任天堂就是世界的主宰  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gdb6knii2rj20u015344l.jpg,无,无,2020/3/29 22:45,篝火营地的iPhone 11 Pro Max,149,44,16
IARUe0jJ1,…………………………………………  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gdaxw3k3j4j229g1p37wj.jpg,无,无,2020/3/29 17:45,篝火营地的iPhone 11 Pro Max,47,15,14
IAReDbBYr,你们家大衣柜长冰箱这样儿啊？！  原图 ,http://wx2.sinaimg.cn/large/53915d1agy1gdauxhl0i2j22uw256b2d.jpg,无,无,2020/3/29 16:02,篝火营地的iPhone 11 Pro Max,39,4,13
IAQZ753RY,动森两个让我有点惊讶的小细节：1、角色站在楼梯上时，两腿根据所站位置高低不同而有各自的屈膝程度；2、阳关穿过窗户照出窗边物体的影子（那个投影机的磁带盘）是真实投影，磁带盘转动时影子也跟着转。这种精致的小细节其实可以不用做到这种程度也不会在意，但任天堂就是做到了，做到了……  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/53915d1agy1gdav1q3cmbj21be1bekjl.jpg,http://ww2.sinaimg.cn/large/53915d1agy1gdatth7j5ej23402c04qq.jpg",无,无,2020/3/29 15:24,篝火营地的iPhone 11 Pro Max,88,15,30
IAOs64q2t,为了今天的大头菜，我像一个石乐志的股民一样，为了股本昨晚连夜刷狼蛛，早上闹钟起来满仓了大头菜……动森使人疯狂！让我再睡个回笼觉……  [组图共3张] 原图 ,"http://ww4.sinaimg.cn/large/53915d1agy1gdain3o9g2j234026mx6q.jpg,http://ww3.sinaimg.cn/large/53915d1agy1gdain4k3blj22951ovnpd.jpg,http://ww1.sinaimg.cn/large/53915d1agy1gdain5js3dj22pk2167wi.jpg",无,无,2020/3/29 8:57,篝火营地的iPhone 11 Pro Max,89,6,28
IAKvXduVo,群里看到一张图，很是感慨……谢谢你啊，动森，电子游戏救世界  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gda19cnzghj20iq0fc4ju.jpg,无,无,2020/3/28 22:56,篝火营地的iPhone 11 Pro Max,590,761,11
IAIIb2Yf7,我觉得系统是不是在搞我，我怀疑钓起来的每一条鲈鱼都是我之前放生下去的……  ,无,无,无,2020/3/28 18:20,篝火营地的iPhone 11 Pro Max,63,1,28
IAHdtoL2Y,市政厅升级完毕，影子摩西岛的flag也立起来了  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gd9mp7117dj21zp1zp4qq.jpg,无,无,2020/3/28 14:32,篝火营地的iPhone 11 Pro Max,52,1,15
IAAAOEkzx,我跟你们说啊，你们对动森的小动物还是要真诚一点，不要觉得他们只是NPC就不当回事儿。我今天正钓着鱼，一位邻居从旁边路过，我心说送个东西赚点好感度，就随便拿了一条蝶鱼还是比目鱼给他，结果他高兴坏了，说，我太喜欢这条鱼了，我要把它当亲人养，我要给它取个名字，叫什么名字好呢，算了就叫他雪猹吧。不是，什么叫他妈的算了就叫雪猹啊？！我他妈就这么不明不白跟一条比目鱼叫一个名字了我跟谁说理去啊妈的气死我了……                                 ,无,无,无,2020/3/27 21:40,篝火营地的iPhone 11 Pro Max,183,7,28
IAzk61Vcg,《黑钱胜地》第三季已经上线，我个人认为是继「毒师宇宙」后最好的同类剧集，这个周末就指望着这套剧集过了，强烈推荐！  原图 ,http://wx2.sinaimg.cn/large/53915d1agy1gd8nupg7hvj20cn0iqh1r.jpg,无,无,2020/3/27 18:26,篝火营地的iPhone 11 Pro Max,25,7,14
IAyBDE0q0,不是，这位摄像大哥，专心工作，动森的房贷咱不急着还好吗�  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gd8koroblwj20m80cidhl.jpg,无,无,2020/3/27 16:37,篝火营地的iPhone 11 Pro Max,6568,2341,38
IAy88wY9X,你读到什么，中国就是什么�  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd8il309h2j20xn155tj7.jpg,无,无,2020/3/27 15:24,篝火营地的iPhone 11 Pro Max,1749,1395,24
IAxgcbWV9,今天份的密码：0Q71J，大头菜已熔断，全岛下雨，欢迎送竹子和竹笋来（已关闭，谢谢送来的竹子）  ,无,无,无,2020/3/27 13:11,篝火营地的iPhone 11 Pro Max,15,2,12
IAxbNpfxF,卧室里放台街机是从小的梦想啊！！！  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gd8efkrd9wj2304293hdv.jpg,无,无,2020/3/27 13:00,篝火营地的iPhone 11 Pro Max,82,23,21
IAwHs3IwX,这吕游也不知是第几次被冲上岸了（据说要碰见30次后有新惊喜），每次都是从船上掉到海里，给他找好零件发了信息后都是已读但不回复，人缘这么差心里没数么，真是傻鸟……  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gd8c9smniwj21vk1vk4qp.jpg,无,无,2020/3/27 11:46,篝火营地的iPhone 11 Pro Max,24,1,16
IAwmTzKol,都0202年了，对要矿泉水的留学生可以大肆批判，对不戴口罩的移民人士可以限期离境，怎么对洋鬼子就能鞍前马后要啥有啥的伺候着，还可以当作政绩写在报纸上宣传呢？宁与外邦不与家奴的思维什么时候才能从脑子里拿掉？  ,无,无,无,2020/3/27 10:55,篝火营地的iPhone 11 Pro Max,179,32,23
IAvYyvzJe,今天市政厅升级，啥也不能干，停止动森一天（其实是还有稿子没写完但必须得给自己找一个说得过去的理由是不是？）  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gd892pwoxqj22wn1r4kjl.jpg,无,无,2020/3/27 9:55,篝火营地的iPhone 11 Pro Max,15,1,9
IAt1OqwtR,历史的车轮滚滚向前，谁也躲不开。  ,无,无,无,2020/3/27 2:25,篝火营地的iPhone 11 Pro Max,35,5,12
IAs3dxoUg,今天心情很糟，没怎么玩动森，早点休息，晚安�  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd7rqvk0e8j222n22n7wk.jpg,无,无,2020/3/26 23:55,篝火营地的iPhone 11 Pro Max,18,0,11
IAo224OZm,我求求你们别这样玩这个游戏，我并不反对每个人都有取乐自己的自由，但这个自由在某些特定的地方是有边界的，是会触及高压线的，是会让很多人的努力付之东流的，请珍惜好好玩游戏的机会，明知道有些G点不能碰还非要去碰，没有能力对抗铁拳就不要招惹铁拳，行吗？话只能说到这里了，谢谢你们……  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd79zpws8lj219a0q4456.jpg,无,无,2020/3/26 13:42,篝火营地的iPhone 11 Pro Max,101,14,40
IAniTtfPs,芝麻开门：F30W0，尚有少量水果待摘取，欢迎来踩（已关闭）  ,无,无,无,2020/3/26 11:50,篝火营地的iPhone 11 Pro Max,18,1,11
IAgUY4Wkh,这他妈真的是疫情以来最爆炸的新闻，英国查尔斯王子检测结果阳性……等了一辈子皇冠，结果等来的是新冠  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gd6elezh83j21141981kx.jpg,无,无,2020/3/25 19:35,篝火营地的iPhone 11 Pro Max,105,12,19
IAeXw2UGj,……………………  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gd65y0l0c6j232q219u0y.jpg,无,无,2020/3/25 14:36,篝火营地的iPhone 11 Pro Max,43,0,22
IAemuDV6T,今日开门密码：31QMQ，欢迎来访，我在海边坐着发呆（已关闭）  ,无,无,无,2020/3/25 13:05,微博 weibo.com,29,1,17
IAdMvlC52,看着这几天美国意大利暴涨的确诊数字，不知道该说什么好……人类的情感也许并不相通，但愚蠢真的是差不多的……如果说我们的疫情是因为我们一开始防控不够导致蔓延，那多少还有个经验不足的借口，但中国已经受苦俩月，你们看热闹也看够了吧，居然还能爆炸式扩散，我都忍不住要骂一句活该……一群废物。  ,无,无,无,2020/3/25 11:36,篝火营地的iPhone 11 Pro Max,99,10,47
IAdy71dox,@陈小桃momo 又有新作品啦，目前全国疫情得到控制，经济建设重启，重灾区湖北也已经开始慢慢恢复生产，武汉也将于4月8日解除离汉通道限制，一切都会慢慢恢复正常啦！  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/53915d1agy1gd5znauuloj21jk2bb4qq.jpg,http://ww1.sinaimg.cn/large/53915d1agy1gd5znboi6sj215o1qhu0x.jpg",无,无,2020/3/25 11:00,篝火营地的iPhone 11 Pro Max,107,108,3
IAcU4AJJm,钓到鲈鱼了！不是鱼露，是鲈鱼哦！有几厘米，几厘米呀？看起来也不是很黄呀！如果你对上面几句话产生生理性不适，恭喜你患上了「鲈鱼PTSD」  ,无,无,无,2020/3/25 9:22,篝火营地的iPhone 11 Pro Max,90,11,21
IA959kAku,原来在动森里倒腾大头菜一夜暴富的感觉是这样的啊……  [组图共3张] 原图 ,"http://ww1.sinaimg.cn/large/53915d1agy1gd5g065yr0j22fi1tm1l0.jpg,http://ww1.sinaimg.cn/large/53915d1agy1gd5g04ihw1j22uk24xnpi.jpg,http://ww2.sinaimg.cn/large/53915d1agy1gd5g01b6vgj230o1yenpi.jpg",无,无,2020/3/24 23:38,篝火营地的iPhone 11 Pro Max,53,6,26
IA8gIrwAO,东京奥运会正式宣布被迫推迟到2021年举行，现代奥运会历史上首次……唉，冷战之后，不是，二战之后，人类文明世界从未这样混乱过……我从未想过经历这样的历史，也根本不想经历这样的历史……  ,无,无,无,2020/3/24 21:34,篝火营地的iPhone 11 Pro Max,73,18,22
IA6NReSED,刚才开会去了，把动森机场开着门让大家随意来玩儿，开完会回来发现岛上唯一一株竹子被挖走了……  ,无,无,无,2020/3/24 17:50,篝火营地的iPhone 11 Pro Max,129,12,35
IA5uGDx4Z,怎么讲，有内味儿了的感觉  原图 ,http://wx2.sinaimg.cn/large/53915d1agy1gd505czfymj20tu06s75t.jpg,无,无,2020/3/24 14:30,篝火营地的iPhone 11 Pro Max,26,4,15
IA48zy85u,《动森》大头菜市场急需引入熔断机制！  ,无,无,无,2020/3/24 11:03,篝火营地的iPhone 11 Pro Max,45,3,26
IA0bXomhS,睡了睡了，各位晚安  原图 ,http://wx2.sinaimg.cn/large/53915d1agy1gd4cr8sz35j22dw1sfe83.jpg,无,无,2020/3/24 1:00,篝火营地的iPhone 11 Pro Max,44,1,10
IzZFLl1Qo,今日动森在线活跃又创新高……任天堂就是特么世界的主宰  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gd4agkes05j22os1gqe81.jpg,无,无,2020/3/23 23:41,篝火营地的iPhone 11 Pro Max,66,2,16
IzZmmqQaA,朋友圈没有动森的你  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd492yy6hdj20mz0hz0v1.jpg,无,无,2020/3/23 22:53,篝火营地的iPhone 11 Pro Max,12,0,0
IzYFlkpfc,这南半球每一钩都是大宝贝啊！  [组图共9张] 原图 ,"http://ww1.sinaimg.cn/large/53915d1agy1gd460ecunaj21hc0u0qki.jpg,http://ww3.sinaimg.cn/large/53915d1agy1gd460f20i0j21hc0u0ncy.jpg,http://ww1.sinaimg.cn/large/53915d1agy1gd460frj43j21hc0u0wtg.jpg,http://ww3.sinaimg.cn/large/53915d1agy1gd460icnnxj23402c0qv8.jpg,http://ww4.sinaimg.cn/large/53915d1agy1gd460kc5uzj23402c0kjo.jpg,http://ww4.sinaimg.cn/large/53915d1agy1gd460dte0wj21do0rywor.jpg,http://ww3.sinaimg.cn/large/53915d1agy1gd460gda0gj21hc0u0dvq.jpg,http://ww2.sinaimg.cn/large/53915d1agy1gd460m84gvj23402c0x6r.jpg,http://ww2.sinaimg.cn/large/53915d1agy1gd460ocz9xj23402c0hdu.jpg",无,无,2020/3/23 21:07,篝火营地的iPhone 11 Pro Max,26,10,24
IzYeOgM8J,深圳这闷热潮湿的30度天气戴着口罩真是令人窒息  ,无,无,无,2020/3/23 20:02,篝火营地的iPhone 11 Pro Max,26,1,13
IzXvowlYI,《动森》是一个教会玩家如何克制的游戏。这个游戏采用的是真实时间制，游戏里的每一分每一秒都和现实时间对应，而游戏里很多的进程都是以天计算的，例如你种花种树，需要三天左右开花结果，你网购快递，要第二天才会送达，你准备好了建筑材料，也是第二天才会修好，这些事情，你有足足一天 24 小时的时间去慢慢完成，一点也不用急，因为你着急也没用。假设这是一个可以氪金的游戏，这些都是可以用花钱来加速的，只要你投入足够多的钱，你的游戏进度就能超出那些不花钱的人一大截。但《动森》不是，游戏从 3 月 20 日发售到现在，哪怕从第一天就开始玩游戏的人，进度也是差不多的，你再怎么肝，也不能让无人岛的时钟走得更快一些。其实任天堂一直希望玩家慢下来，每天轻轻松松做一点日常，即便玩家背负了巨额房贷，狸猫也从来不会催着玩家去偿还。当然如果你选择要去肝，那每天可以做的事情还是很多的，除了捉虫钓鱼卖钱，还可以日常任务换里程，然后去素材岛搜刮一空。但这里面有一个本质的区别，就是玩家选择去肝，和被游戏推着去肝，体验是截然不同的，要知道这毕竟是个休闲游戏，连游戏里的商店都是早上八点到晚上十点营业，唯一让你倒买倒卖的地方都有着自己固定的作息时间。《动森》给了你一个慢悠悠的主旋律，你可以完成工作后每天躺着在沙滩上晒太阳，也可以自己加入快节奏的迪斯科，像一只勤劳的小蜜蜂那样为自己的无人岛潜心耕耘，构筑美丽的家园。任天堂的伟大，妙不可言。                  原图                             ,http://wx4.sinaimg.cn/large/53915d1agy1gd40vx1x0oj23402c0e84.jpg,无,无,2020/3/23 18:10,篝火营地的iPhone 11 Pro Max,276,61,62
IzV8Z3kIP,芝麻开门：MBCTQ，两小时后关闭，懂的来，可带礼物，不嫌弃（已关闭）  ,无,无,无,2020/3/23 12:09,微博 weibo.com,22,0,14
IzUt0Do5o,纵使家徒四壁，唯有此物镇宅  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd3nhcdwr3j21yp1h1x6p.jpg,无,无,2020/3/23 10:26,篝火营地的iPhone 11 Pro Max,50,2,15
IzQLicTvK,这个动物之森里都是吸血的鬼！睡觉！  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gd374i3q65j22xf1u14qs.jpg,无,无,2020/3/23 1:00,篝火营地的iPhone 11 Pro Max,96,4,26
IzQn6CwXF,这个世界不该是这个样子的。  ,无,无,无,2020/3/23 0:00,篝火营地的iPhone 11 Pro Max,95,10,39
IzPJzvj2P,神仙姐姐随手给我扔了一袋钱……  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd32l1pel0j222m1jyu0x.jpg,无,无,2020/3/22 22:23,篝火营地的iPhone 11 Pro Max,49,0,17
IzPw7hLW9,自打我买NS以来，头一次见好友在线人数超过100人的，95%全在玩动森……说句政治不正确的话，这游戏要是在疫情发生前发售多好（不过国外现在正好赶上了……）  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gd31mobo0nj22sy1lpe82.jpg,无,无,2020/3/22 21:50,篝火营地的iPhone 11 Pro Max,75,13,31
IzOEQCxoJ,今时今日网络上这种不管这人以前做过什么只要犯了一个错就不听任何解释一定要把这人赶尽杀绝的风气究竟是什么时候形成的？  ,无,无,无,2020/3/22 19:38,篝火营地的iPhone 11 Pro Max,238,25,95
IzNLzs32w,你们谁认识这样的动森大哥，能不能让他来我家随便扔个几十万铃钱……  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gd2twf7p1pj20lf0hh401.jpg,无,无,2020/3/22 17:22,篝火营地的iPhone 11 Pro Max,268,69,6
IzNrBDY1p,现在在国内上网的成本可多达三倍：普通的网费，这个要交一次，属于正常费用，我现在用的500M电信家庭套餐，一个月两百多；然后为了科学地上网，又要再买个梯子，一年少说又是两百多，贵的近千；再然后为了玩主机，又要单独买个加速器，一年又是两百多。这TM明明可以只花一次钱就能搞定的事情啊？！当然你非要杠说，我不科学，我也不玩主机，我就是只花了一次钱，怎么说？怎么说？去你妈的老子懒得跟你说，告辞。                                 ,无,无,无,2020/3/22 16:33,篝火营地的iPhone 11 Pro Max,497,100,155
IzN8dBAHE,我记得最开始上微博那会儿，对墙几乎是一边倒的骂声，然后这么些年过来，墙的存在是合理的外面太嘈杂更乱建墙是为了你们好这种声音慢慢大了起来，现在基本成为近乎主流的看法了，到底发生了什么，青蛙都已经被煮熟了是么？  ,无,无,无,2020/3/22 15:45,篝火营地的iPhone 11 Pro Max,878,132,188
IzGNRxrl4,动森是一个肝到不行的休闲游戏  ,无,无,无,2020/3/21 23:39,篝火营地的iPhone 11 Pro Max,53,3,25
IzGhSaeX1,今天至少加了近两百个好友，好友列表已经爆了，只怪任天堂好友上限（好像）只能有300人，还有几十号人在申请列表里加不上……我正在尽量清理很久没上线的好友，万一实在加不上请别见怪，不小心错删了的请私信我，对不住各位  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd1wtcbbwgj22wo1o8e82.jpg,无,无,2020/3/21 22:20,篝火营地的iPhone 11 Pro Max,30,2,23
IzFaAieN6,中午在微博发了FC码，今天加了不下百来个好友吧，当然和大家做朋友很开心啦，也欢迎大家没事来我的影子摩西岛踩一踩。不过呢，动森每次来个朋友上岛就要有一段小动画且要读个盘，时间还不短，所以我不得不关掉机场大门否则我就没法儿玩游戏啦。我休息时会打开机场，比如这会儿……  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gd1rwqwxowj22yf1p8hdv.jpg,无,无,2020/3/21 19:29,篝火营地的iPhone 11 Pro Max,60,14,12
IzC0JkK0y,真实周末  原图 ,http://wx4.sinaimg.cn/large/53915d1agy1gd1dzu68f0j231u1s27wj.jpg,无,无,2020/3/21 11:27,篝火营地的iPhone 11 Pro Max,47,3,21
IzAz6kD9i,不要因言获罪，才是最大的自信体现。  ,无,无,无,2020/3/21 7:46,篝火营地的iPhone 11 Pro Max,222,13,32
Izvv0xlAh,住一个小区的同事告诉我，我住的那栋楼下突然来了一辆120急救车……  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gd0l8x3n8jj21400u0n1n.jpg,无,无,2020/3/20 18:52,篝火营地的iPhone 11 Pro Max,28,0,26
IzudkvC2D,实况足球今年拿了欧洲杯授权，会在游戏里更新欧洲杯2020的模式，但今年欧洲杯已经不搞了，那明年是不是又要再更新一次欧洲杯2021？继而想到奥运会这俩游戏，明年是不是要再出一次东京奥运会2021？  [组图共3张] 原图 ,"http://ww4.sinaimg.cn/large/53915d1agy1gd0fkuuphgj20xc0ir1fm.jpg,http://ww3.sinaimg.cn/large/53915d1agy1gd0fkueuo6j215p0ltkjl.jpg,http://ww1.sinaimg.cn/large/53915d1agy1gd0fkv7fy7j20i20a5ar7.jpg",无,无,2020/3/20 15:36,篝火营地的iPhone 11 Pro Max,18,2,8
Izren1W3V,早上起来的时候，看到日历弹出一条提醒，明天是老赵的生日。如果不是因为疫情，这会儿应该和几个老哥们儿在大连去看望老赵的父亲吧，但今年不知道要推迟到什么时候。又想起如果老赵这会儿还在，他会怎么看这次的疫情，也许也会骂骂咧咧，也会说自己身体好不怕被传染，但还是要乖乖戴上口罩，毕竟是有两个女儿的爹和有老婆的丈夫，一定也会为家庭着想吧。                                 ,无,无,无,2020/3/20 8:00,篝火营地的iPhone 11 Pro Max,61,0,7
IznG3k32l,你说的不让摸，你还抓在手里！  原图 ,http://wx3.sinaimg.cn/large/53915d1agy1gczmq1hwd0j212x0r7ahl.jpg,无,无,2020/3/19 22:57,篝火营地的iPhone 11 Pro Max,50,1,13
IznuBwsYD,就算这刘涛和盖尔加朵都是大美女吧，这每天被怼在电梯里被找工作跟老板谈无限循环轰炸也会产生生理不适啊……  ,无,无,无,2020/3/19 22:29,篝火营地的iPhone 11 Pro Max,45,1,21
Izn0AxVWc,刚才转发了一条有关方方日记的微博，有些朋友可能产生了误会，虽然我不太在乎别人怎么看我，但觉得还是有必要展开说一下对方方日记的看法，纯属个人看法。首先我对她写日记这件事没有任何意见，她想怎么写，她爱怎么写，都是她的自由，我坚决支持并在可能范围内会捍卫她的写作自由。其次我看过她之前写的一些日记，虽然她至今没有解释清楚她写的那句满地都是手机到底从哪里得来的信源，但我觉得写作过程中出一两个错误，不能否定她其他没问题的内容，虽然错误没有得到合理的解释，但我个人觉得也不太所谓，谁都有被错误信息干扰的时候。但我后面没有再继续看下去，纯粹是因为我不喜欢她的写作方法，尤其是每篇都要出现的医生朋友说。日记日记，记录你每天看到的就好了，哪怕有所片面也是正常的，一个人的视线总是有局限的，这本不是什么问题。但同样一种写作方式，每篇都用，还用得不亦乐乎，当成了真理来用，那就真的有些烦了。所以总结一下，她写什么，是她的自由，我支持她的这种写作自由，但我个人并不喜欢这种文风，尤其是无法证实也无法证伪的医生朋友说，看多了我个人就觉得烦，就这。以上仅代表我对方方日记的看法，不代表我对方方本人的看法，由她的中篇小说《万箭穿心》改编的同名电影我觉得还挺好看的。另外，要说封城武汉日记，我会觉得@阑夕 的更好看。                                 ,无,无,无,2020/3/19 21:15,篝火营地的iPhone 11 Pro Max,255,16,20
Izme1rYVf,所以李医生调查组调查了一个月的结果最后仅仅只是建议当地派出所撤销训诫书，就完了？！  ,无,无,无,2020/3/19 19:15,篝火营地的iPhone 11 Pro Max,284,10,55
IzjY15AGs,我决定给岛屿就起这个名字了！  原图 ,http://wx1.sinaimg.cn/large/53915d1agy1gcz6cdbdl4j22ud1o7b2a.jpg,无,无,2020/3/19 13:30,篝火营地的iPhone 11 Pro Max,66,2,31
