微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IArhefYct,学新曲子越来越快了，练习两天的成果。 学潼-自然书写的微博视频  ,无,"http://f.video.weibocdn.com/001NaTD1gx07C0AbEQ7m01041200iZJs0E010.mp4?label=mp4_hd&template=480x852.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585990094&ssig=wBbWhjfaVx&KID=unistore,video",无,2020-03-26 21:57,艺术 · 视频社区,3,1,0
IAfl6p3V6,目击众神死亡的草原上野花一片　　远在远方的风比远方更远　　我的琴声呜咽　泪水全无　　我把这远方的远归还草原　　一个叫木头　一个叫马尾　　我的琴声呜咽　泪水全无　　远方只有在死亡中凝聚野花一片　　明月如镜高悬草原映照千年岁月　　我的琴声呜咽　泪水全无　　只身打马过草原  原图 ,http://wx4.sinaimg.cn/large/57594dcegy1gd67mb9btdj22c0340npf.jpg,无,无,2020-03-25 15:34,iPhone 8 Plus,1,0,2
IA7dng0Ar,时间，是观念和行动之间的空隙：“明天我会快乐”“明天我会成功”“明天会更好”。实际上平安的明天是根本不存在的。我们一旦把时间划分为过去、现在和未来，就永远处于内心的冲突中了。  原图 ,http://wx3.sinaimg.cn/large/57594dcegy1gd57liuv11j22c03404qq.jpg,无,无,2020-03-24 18:53,iPhone 8 Plus,0,0,0
IzLa4an9K,心经。  [组图共3张] 原图 ,"http://ww3.sinaimg.cn/large/57594dcegy1gd2ie9pz75j22c0340e83.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gd2ie6vfdvj22c0340kjm.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gd2iedcnosj22c0340hdv.jpg",无,无,2020-03-22 10:44,iPhone 8 Plus,3,0,4
IzCGLj0Lm,差之毫厘，缪以千里。到底哪里不对，一比便知。  [组图共3张] 原图 ,"http://ww4.sinaimg.cn/large/57594dcegy1gd1gzsv7stj22c02c01kx.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gd1gzrh090j22c02c0aqi.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gd1gzucg26j22c02c0dyb.jpg",无,无,2020-03-21 13:10,iPhone 8 Plus,0,0,0
IzBH00s6L,能帮助别人，是很圆满的一天。  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/57594dcegy1gd1ckvw7edj20yi1jxarf.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gd1ckvinzkj20yi1kfk5g.jpg",无,无,2020-03-21 10:38,iPhone 8 Plus,2,0,0
Izuuy5WZm,#敞开爱孩子#  朋友的儿子读重点中学高一，突然说要跟我聊聊。原来是心理出了问题。比如，走在十字路口，感觉路上每对车灯都是一双眼睛，盯得他浑身难受。再比如，去买东西，挑来挑去也决定不下来，同时还很害怕售货员脸色，买回来又后悔，越后悔越指责自己。总怀疑门没有锁好。脾气大，压抑。种种现象表明，孩子已经被逼进死角。这样的情况下，再也没有心理空间经受挫折，也很难全身心投入激烈的竞争。不过他很聪明，懂得求助，谈话状态尚可。一个多小时下来，孩子明白了内心冲突的原因，初步卸下包袱，开始学着理性看待别人的评价、与内心批评的声音对话。问题不是一个小时能够解决的。孩子想要自救，他需要更多支持，特别是父母的支持。朋友开始后悔过去对孩子的严格管束，下定决心跟丈夫一起改变。“现在还来得及吗？”我感到朋友有点想哭了。来得及。来不及也要来得及。立即改变，积极补救，否则又能如何呢？每一位父母，请千万呵护、珍重自己的孩子，不要等到孩子的心灵出现创伤再补救。补得回来是幸运，万一补不回来呢……敞开爱孩子没有错，请永远永远不要用任何借口吝惜你的爱！                  原图                             ,http://wx2.sinaimg.cn/large/57594dcegy1gd0f5d93snj20yi1k1wq5.jpg,无,无,2020-03-20 16:18,iPhone 8 Plus,6,0,0
IzkJbAjFf,#无声的教育#  “你把女儿教育得很好。”最近，好几个朋友这样对我说，她们有的羡慕我和女儿的沟通、有的羡慕女儿的勤奋，佩服我用了什么手段让孩子听话……我严重反对“教育”这个词。以我的能力，真的很难教给孩子硬核的真知灼见。我所能把握的，只有“态度”：对待生活的态度、对待学习的态度、对待成长的态度、对待失败的态度、对待差距的态度、对待挑战的态度。这个过程里我清晰地看到，随着自己的成长，孩子日新月异的变化。每个人的起点都不一样。接纳了现实，也就接纳了自己，进而接纳了孩子。优秀不优秀不是我们能够百分百把握的，但是理性、坚定、自信、宽容，这些都隐藏在每天的衣食住行里，是我们真的能够百分百教给孩子，并且让他们一生中受益无穷的本领。这是少年宫老师让拍的加油视频，第一天给谱子、拉熟，第二天拍摄、修改，再拍、编辑，两天高质量完成任务。做事靠谱、到位，让老师放心，日复一日，点点滴滴，如果说教育，这无声的行动，就是最好的教育。 学潼-自然书写的微博视频                                 ,无,无,无,2020-03-19 15:27,iPhone 8 Plus,10,3,1
Iz8UTe6FJ,牵着狗刚到楼下，快递员就把我叫住了：“你是不是**栋***？这是你的书。”“……是！你都认识我了？”我有点后悔没穿得更好看一点。没想到小伙子更扭捏：“……去你家那么多回，你家狗我认识！”#像话吗像话吗#  原图 ,http://wx3.sinaimg.cn/large/57594dcegy1gcxtjq96o8j20u011inlh.jpg,无,无,2020-03-18 09:22,iPhone 8 Plus,0,0,1
IyTi79ubX,#说什么重要吗？错。“怎么说”更重要！#   心理学上有一个比较极端的数字：沟通效果上，声调占38%（音调、音量、语速、语气），身体语言占55%（表情、手势、姿态），表达的内容只占7%。信息传递同时在两个层面进行，意识能控制的范围大约只有1%，其余99%都归潜意识控制。我们把注意力放在文字上，把内容改了又改，其实决定效果的却是声调和身体语言：声调影响对方听觉，引起情绪共鸣；身体语言影响对方视觉，引起潜意识共鸣。写到这我想起一个声音，我屡屡被他的声调和身体语言惊得目瞪口呆。他叫@嗨胡剑云，《金牌调解》调解员。很多时候我强烈地感到，在烈火烹油的纠纷现场，他和缓、稳定、包容的声音就是一剂镇静剂，这个声音和态度一出现就够了，说了什么反而不是决定性的。有意识地洞察和运用文字之外的“语言”，就能增加沟通效果，牵制对方的心。用胡剑云的说法，对方就会被“收服”。                  原图                             ,http://wx4.sinaimg.cn/large/57594dcegy1gcvwjpcrekj20k00f0q4p.jpg,无,无,2020-03-16 17:36,iPhone 8 Plus,1,1,0
IyLqzt2Ad,不错的书，慢慢思考慢慢练习，就像不会写字一样。  [组图共4张] 原图 ,"http://ww3.sinaimg.cn/large/57594dcegy1gcuxtr2tpsj22c03401kx.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcuxtsrewqj22c0340axp.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcuxtuhy20j22c03404qp.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcuxtw632nj22c0340hcq.jpg",无,无,2020-03-15 21:35,iPhone 8 Plus,1,1,2
IyCTOs9gQ,来我的主页看看我的精选照片吧  原图 ,http://wx1.sinaimg.cn/large/57594dcegy1gctw7j2pkcj21e50u0k8y.jpg,无,无,2020-03-14 23:52,iPhone 8 Plus,1,0,0
IyBmcwK73,蒙@石静遐 老师不弃，基础薄弱的女儿被拉进了高大上的新闻班。班里孩子年龄不一，但是水平都很高。短短七行文字，女儿读了一个多小时，还是没能读得让她自己满意。而她的同学们大部分溜到飞起。“太难了！”女儿感到了压力。“没关系。我们是最后一名，不能再差了，稍微努力一下就会有进步，以后会慢慢追上来的。这次读熟练就好了。”“不，我还要练一天，读200遍。”要我说，上面最后一行字，才是学习的真谛，和石老师给了我们的，最宝贵的东西。                  原图                             ,http://wx4.sinaimg.cn/large/57594dcegy1gctpdjyp4hj22c0340b29.jpg,无,无,2020-03-14 19:56,iPhone 8 Plus,17,11,12
Iyx4GrumM,#危险品# 这个东西摆在身边，我啤酒的消耗量是从前的三倍。这样下去，可以尝试狂草了……  原图 ,http://wx4.sinaimg.cn/large/57594dcegy1gct6gz39fsj22c0340e83.jpg,无,无,2020-03-14 09:02,iPhone 8 Plus,0,0,1
IygUT972K,刚刚提笔，窗外忽然鸟声大作。各种鸟鸣此起彼伏，对我的心灵进行洗礼。字里行间的刹那，觉得最好的时光不过如此。 学潼-自然书写的微博视频  ,无,"http://f.video.weibocdn.com/000Z1pN9gx07BDQMtOvu01041200VgGN0E010.mp4?label=mp4_hd&template=480x852.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585990111&ssig=u56kse0G7x&KID=unistore,video",无,2020-03-12 15:54,iPhone 8 Plus,1,0,0
IyfSt2osj,轻盈、顺畅，并且爽。  原图 ,http://wx2.sinaimg.cn/large/57594dcegy1gcr2kmqxevj22c0340u0z.jpg,无,无,2020-03-12 13:15,iPhone 8 Plus,1,0,1
IxZr8jVDI,#最美的汉语#  “流水不争先”源于《道德经》：“水善利万物而不争”“不敢为天下先”“为而不争”，说的都是“不争”。去年的#我就是演员#，张国立刚出场，大家都以为他是主持人，结果他是来参与竞争的。他说：我也一把岁数了，我得了那么多的奖，国际的国内的，奖都得完了。我跑你这来证明我会演戏吗？我没必要啊！服务于我们的同行，或服务于更多的年轻演员，让大家能有一个机会，来展示一下自己。流水不争先，争的是滔滔不绝。艺术家的情怀、中国人的智慧、汉语言的优美，这一刻，纤毫毕现。12个字一出，内心只余折服与赞叹。                  原图                             ,http://wx4.sinaimg.cn/large/57594dcegy1gcp1zmywc4j22c03407wh.jpg,无,无,2020-03-10 19:24,iPhone 8 Plus,3,2,1
IxYjZDQ4m,#人生八问#→首先，我被第一个问题震撼了。→更震撼的是答案。→一次次说出我的回答，一次次发现孩子内心的光明、开放，而我是多么保守无力。→我问不出一个有想象力的问题。→我问，你有没有为了答案漂亮，故意说得特别好？她说，没有。  [组图共9张] 原图 ,"http://ww3.sinaimg.cn/large/57594dcegy1gcox1qrr92j20yi0vcgot.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcox1vj5tjj20yi0m8q6v.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcox1xcawsj20yi0lxjv6.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcox1nd8z5j20yi0icq58.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gcox2ds04gj22c0340b2b.jpg,http://ww1.sinaimg.cn/large/57594dcegy1gcox2eaq51j20yi0ifjty.jpg,http://ww1.sinaimg.cn/large/57594dcegy1gcox2elce8j20yi0mbgpm.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcox2f7jl9j20y30hnq4b.jpg,http://ww1.sinaimg.cn/large/57594dcegy1gcox2fiqq0j20yi0qkjwj.jpg",无,无,2020-03-10 16:34,iPhone 8 Plus,5,1,0
IxMNjrBRV,"#书法家就是当众表演书法的人#  这是鲁大东说的，原话不记得了，大概就是这个意思。这几天手和脑子都很配合，写字非常顺利。但一想到正在拍视频，立刻出戏，笔尖都看不到，更不要说感觉了。……以后还要多拍，拍到麻木，估计就治愈了。下面说一下《宣示表》。钟繇的楷书精简醇厚、自然天成，前承隶书，后启行草。结体：1.多左低右高。这是和篆隶造型不同的地方，楷书横画上仰，顺应了生理的自然需要，后世楷书自此体势没有太大变化；2.主笔突出。几乎每个字都有显著的一笔，或横或撇、捺，夸大长度和力度，给人以稳如泰山之感。钟繇是楷书的创始人，被尊为“楷书鼻祖”，王羲之父子、张旭、怀素、颜真卿、黄庭坚都潜心钻研学习他的书法。他和东汉的张芝合称为“钟张""，和王羲之并称“钟王""。 学潼-自然书写的微博视频                                 ",无,无,无,2020-03-09 11:13,iPhone 8 Plus,6,0,4
IxHyVjtx1,耳帝这篇微博真诚至极，值得一读再读。他从“每个人的属性”出发，深刻地揭示了人应该怎样看待自己，并且坚持不懈地完成自己：1.人，本质没有“好坏”/“优劣”之分。光彩照人和内敛深沉都是好的；会唱和会演，都是好的；梁博和杨超越也都是好的。启示：把脑子里有关好坏的标准彻底清理出去，不和任何人比，也不真正在意别人的赞美/打击。不评判自己，更加不指责自己。相反，要大胆释放，好的坏的，尽管去试错。这样才能激发出强大的生命力，释放无法想象的创造力，进而“活出自己”。2.一个人只能做自己，无法变成别人。华晨宇没办法走毛不易和陈奕迅的路线，同样，他们也成为不了另一个花花。如果不幸走上违背天性的路，会非常艰辛且结果平庸。启示：人必须找到真正的内心，顺着内心做事。到了一定程度，一切都对、都顺，敞开、自信、轻盈，老天眷顾，也就是所谓“开挂”“活出自己”“开悟”。违逆天性，就是耗竭自己，即便获得外在成功，也会拧巴失落，感受不到快乐。3. 重压之下的坚持，必有回馈。华晨宇走过夸张的古怪的尴尬的阶段，这个探索自我的过程长达四五年。他是聪明的，终于找到用作品里的“我”来吸引和感染听众这条路；他更是强大的，在质疑与嘲讽声里努力绽放，终于成长为有掌控能力、洒脱又自信的他。启示：做一件事坚持不下去的最大原因是自尊心，早点面对自己的无知弱小，早点进步。当时提起无颜以对，几年之后也不过是一场回忆。真实自然，内心笃定，专注做事，重压之下的坚持必有回馈。@耳帝  #成长##成年人的世界#             [组图共9张]      原图                             ,"http://ww4.sinaimg.cn/large/57594dcegy1gcmuznb94mj20yi1nakae.jpg,http://ww1.sinaimg.cn/large/57594dcegy1gcmuzmv6j2j20yi1natu9.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gcmuzntp3xj20yi1nbwzf.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcmuzob2ujj20yi1njtta.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcmuzorf4fj20yi1nbqm4.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcmuzpeb9hj20xw1m4ttj.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcmuzpw7owj20y51m7av4.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gcmuzqch39j20yi1nagwz.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcmuzqm6u0j20hs0eltab.jpg",无,无,2020-03-08 21:54,iPhone 8 Plus,14,3,5
IxEhPe9lm,新纸，漂亮。  原图 ,http://wx1.sinaimg.cn/large/57594dcegy1gcmgm16ye1j22c0340hdt.jpg,无,无,2020-03-08 13:34,iPhone 8 Plus,4,0,0
Ixxhq1kGA,#每天进步一点点#  “抱大腿～”  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/57594dcegy1gcllfavadkj22c03407wh.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcllnleyzoj22c0340b2e.jpg",无,无,2020-03-07 19:43,iPhone 8 Plus,3,0,0
IxoiMDFDH,#认知要动，内心要静#  这几天被很多人关注，内心起了一点变化，写字就没那么专注了。感觉笔也不好、墨也不好、纸也不好，怎么写都不在状态。用一天时间来总结，原因是丢失了内心的“静”。静生定，定生慧。内心烦乱就像无本之木，失去根本，成长也就无从谈起了。所以不论外界有什么声音，都不要打扰到自己，赞美也好打击也好，只管前进。内心强大的表现是，它一直很安静。同时，对自己的发现永远不要停，对世界的发现永远不要停。没有什么不能改变，也没有什么不能打破，永远，永远，永远不给自己设限。             [组图共3张]      原图                             ,"http://ww2.sinaimg.cn/large/57594dcegy1gckhai3mx7j22c0340e83.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gckhajo6nuj22c0340e83.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gckhal8pxzj22c0340b2b.jpg",无,无,2020-03-06 20:52,iPhone 8 Plus,11,3,7
IxeZvrZWu,开笔第四天，开始好用了。  [组图共3张] 原图 ,"http://ww1.sinaimg.cn/large/57594dcegy1gcjcxp9emvj20tg33y1kx.jpg,http://ww3.sinaimg.cn/large/57594dcegy1gcjcxo6orjj21jd1ro4nb.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcjcxq38unj21h11qi1kx.jpg",无,无,2020-03-05 21:10,iPhone 8 Plus,2,0,1
Ixcn8je9J,#每天进步一点点# 1-2月，我做了13件没做过的事：1.改微博名字，做真实的自己2.跟喜欢的大V私信3.买了一次头条（阅读量并没有增加太多，就是试试看是怎么回事）4.讲述看心理医生的故事5.报名抗疫心理援助行动，学以致用6.报了两个写作班（其中一个未开班），过去觉得自己挺会写的，其实未必7.教别人写字，收获极大8.感受到爱，并把它分给家人、狗，还有陌生人9.说出心里的软弱和担心10.求助，并且没有害怕拒绝11.帮助别人，并且没有害怕被拒绝12.怼回去13.闲聊                  原图                             ,http://wx3.sinaimg.cn/large/57594dcegy1gcj16lxlbrj21sg2dsnpe.jpg,无,无,2020-03-05 14:30,iPhone 8 Plus,10,1,6
Ix5lds8iJ,宣示表。  原图 ,http://wx1.sinaimg.cn/large/57594dcegy1gci69loxd6j22c03404qp.jpg,无,无,2020-03-04 20:36,iPhone 8 Plus,2,1,2
IwVgGa9Rh,#听音乐# 学潼-自然书写的微博视频  ,无,"http://f.video.weibocdn.com/002lE3Sogx07BpHkHBdS010412003JFX0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1585990131&ssig=qW49JwaZNw&KID=unistore,video",无,2020-03-03 18:57,iPhone 8 Plus,2,1,2
IwTP8rCLu,没有关照，自顾自地开起来了。#春天，你好！#  [组图共4张] 原图 ,"http://ww4.sinaimg.cn/large/57594dcegy1gcgrfv772tj22c0340h6a.jpg,http://ww4.sinaimg.cn/large/57594dcegy1gcgrfswti4j22c03401j8.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gcgrfxnmxkj23402c0b0x.jpg,http://ww2.sinaimg.cn/large/57594dcegy1gcgrg07wahj22c0340b29.jpg",无,无,2020-03-03 15:16,iPhone 8 Plus,1,0,0
IwRuwnJ1y,这段话非常好。有一段时间，我对自己特别不满意，因为不像有些人一样对生活琐事精通而且兴致勃勃。比如，同样的同学同事，包括女儿在学校，别人总是能拿到额外的好处，我眼气，又心疼自己的无知；买菜和肉，有一半品种分不清好坏，卖水果的小燕常奚落我，“（某事）说你也不知道”。我很羡慕那些事业有成又能把日子过得热气腾腾的高手，比如此时此刻在w 汉 的@出版人周筠 ，在她的带领下，业主们在没有物业的情况下吃好喝好消毒 自 救，生活得有条不紊欣欣向荣，比吃不上 饭 的年轻人高到不知道哪里去了。我反复阅读周老师的微博，把那些“神操作”分享给我的书呆子朋友。但是，不擅长就是不擅长。我们羡慕但是无能为力。经过长时间思考，现在我越来越明白，对我来说，这种“不知道”也是宝贵的。在能量有限的前提下，把擅长的事做好，就是优化 资 源。在一部分事情上保持混沌、不计较，单纯，才能在另一部分事情上专注专心一往无前。我应该做的不是眼气别人的能干，而是要专心把自己喜欢的事情做好，坚持下去，做到极致，才能拯 救自己。                  原图                             ,http://wx3.sinaimg.cn/large/57594dcegy1gcgh6usxklj22c00ritnx.jpg,无,无,2020-03-03 09:20,iPhone 8 Plus,1,0,0
IwDQm6YOh,略有进步。  原图 ,http://wx1.sinaimg.cn/large/57594dcegy1gcesxyw3ekj224a34n7wj.jpg,无,无,2020-03-01 22:36,iPhone 8 Plus,3,0,0
IwqoCdJLw,#10分钟反思，从冲突到爱#  这个假期好像收获了一个新小孩，勤快、自觉、好沟通。不过，上个礼拜，冲突还是来了。“爸爸你为什么随便进我的房间（书房）？”莫名其妙地，小孩突然发飙。最近父爱爆棚、准备再次示好的爸爸尴尬极了，瞬间有点恼羞成怒。我赶紧走过去试图化解，刚开口就被堵住了：“你怎么也进来了？”……这火真搂不住。一番大喊大叫之后，大家都沉默了。我很清楚，这里面每个人都很沮丧，每个人都在问自己：为什么会变成这样？“孩子的问题就是父母的问题”，我坚信一定是我需要反思，哪怕看起来是孩子有错。想了10分钟，还真让我找到了。我把孩子叫出来，说了这样一番话：姑娘，首先，这件事本质是你长大了，需要一个独立空间，你需要像个大人一样被尊重。你长大了，我们特别高兴看到这一点，以后也会特别注意要像对待大人一样跟你平等交流。……如果你是一个大人，会不会对爸爸妈妈那样不礼貌呢？（“不会。”）现在复盘，这件事可以这么办，第一，事先约定好，进你的书房要打招呼；第二，爸爸妈妈不小心进来了，要先沟通，沟通不了才能发火呢，对不对？从我说出第一句话开始，孩子就软化下来了，接下来的建议也是心服口服。我的话刚说完，孩子紧紧抱住我，跟我和爸爸道了歉。她觉得被理解和接纳了，我再一次收获了对付冲突的经验。一家人的心，更加紧密了。             [组图共2张]      原图                             ,"http://ww3.sinaimg.cn/large/57594dcegy1gcd5k9ppr4j22c0340npi.jpg,http://ww1.sinaimg.cn/large/57594dcegy1gcd5k7yb2aj22c0340npi.jpg",无,无,2020-02-29 12:21,iPhone 8 Plus,4,1,0
