微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IBAJ1ryDZ,我觉得吧，说 “瑞幸赚美国人的钱让中国人喝咖啡” 这话，开玩笑还行，如果真信了，那就是把瑞幸一厢情愿地幻想成罗宾汉式的人物。人民群众总是希望出现侠盗，实现民间再分配，说白了，老百姓打不过强盗，就幻想强盗（替自己）去干有钱人，顺便还分自己钱。但其实这是不可能的，一般强盗最常见的是有钱人也骗，老实人顺手也骗。而且骗起老实人来也未见有任何心慈手软。具体来看，不知道瑞幸是否能按期让员工得到报酬和福利，也不知道现在是不是欠了各种供应商的钱，按我猜，巧舌如簧可不仅对外国人，本国同胞和合作伙伴难道就能豁免吗？我很关心给瑞幸供应纸巾的厂商，量不小，万一压款过多也不知道怎么办，真让人心焦。还是说瑞幸拿美国股民的钱让中国人喝咖啡，这句话前半部分对，的确拿了美国股民的钱，但让中国人喝咖啡，我就有不同意见，因为要实现这后半句，首先你要证明瑞幸做出来的是咖啡。但就我所见这不容易。你们真要赞颂侠盗，不如赞颂我。迄今为止已经有很多同事和朋友得到了我赠送的纸巾。很多很多。                                 ,无,无,无,2020/4/3 11:51,微博 weibo.com,1518,276,158
IBAi98pZY,下面我有一个新问题。21世纪的科技强者一般都会有大概6个用HDMI的设备，但一般的电视只有4个HDMI口。有很多HDMI切换器，但是大多数切换器都很糙，遥控器也很糙。也可以用功放，但是现在在正常家居中用一个特事儿逼的功放就显得……特事儿逼……所以，如果我有6-7个HDMI设备的话，最好的解决方法是什么呢？不要说买两台电视！                                 ,无,无,无,2020/4/3 10:45,微博 weibo.com,136,20,81
IBy3fkFgY,作为一个18岁的少年，我最近吃惊的发现，我的很多判断是正确的——不，不是那种判断，而是另一种。比方说吧，我不喜欢瑞幸，你们都知道，我不喜欢瑞幸的一个原因就是在他刚开始铺市场的时候，采用了攻击星巴克的方式，而且还带着一点儿民族主义调调，就是那种，美国人的咖啡卖得这么贵就是骗人的，那种调调。我不喜欢这样。后来他们一边送劵，一边各种宣传放卫星，什么让全中国人喝上咖啡（大概吧），什么玩意儿！我也不喜欢。这都显得有点儿鸡贼。但是鸡贼会失败，这是小孩子才有的想法！我们18岁的少年已经成年了，我们要说：这么做的人有可能成功！脑子活嘛。而在我们这儿，一个企业上市就和一个人有钱一样，是最大的美德。所以我就有时候怀疑自己，可能这个世界就是这样！资本就是能堆出需求，打折就是能吸引顾客（这代表品质不重要，或者，不那么重要，企业最重要的是讲故事），你知道让我这种人接受这一点不太容易，我有个心目中的好世界，现在让自己接受这个世界，难矣。但你也知道我如果说瑞幸的风格不好，就会被看成事儿逼，迂腐，不接地气的狗，所以我也不说！结果现在看到这个结果，我觉得世界和我想象得还是差不多嘛。还有其他例子，你觉得一个人不行，性格太差，但看起来他过得还不错，这时候你也会偶尔在夜深人静的时候想，这世界是不是有哪儿不对？过了半年你忽然听说好多人也不喜欢他，你就觉得安定了一点儿，哦不是我矫情，很好。当然反过来我知道很多人也不喜欢我，我也有很多事儿自己都觉得做得不好，那么我会不会有好运气呢？又或者迟早会被命运索取代价？又或者我其实还算好的？当然啦品质不好所以死了，这很好，但我们这儿品质好的咖啡店春节前就关了，前两天在门上贴字条说要转让了。                                 ,无,无,无,2020/4/3 5:02,无,1019,154,148
IBvmFyd7j,超神秘！快手上河北交警正在直播......一个酒驾大哥在公安局，等待采血....不过对嫌疑人这种露脸直播合法吗...... 不过想想美国也有类似的节目。交警在线的快手直播  ,无,无,无,2020/4/2 22:12,无,123,4,13
IBsl5hqpT,今天又看到了一个老视频，就是一个黑人女孩儿觉得自己是白人，我很久以前看过，我觉得你们以前肯定也看过——我觉得这个黑人女孩儿是装的，我的意思是，不是她骗别人，是说这个节目本身就是个恶搞讽刺节目。你们可能也都看过，一个黑人女孩儿，觉得自己是白人，然后在节目里猛骂黑人，都是很标准的那种海滩骂人话。节目后来还弄了个现场访谈，就是我们都知道的那种形式，说是这姑娘和自己的黑妈妈对峙。中间是主持人，台下有观众。这个姑娘还是得意洋洋地在台上对黑人开喷，比如说黑人都很差劲——这当然好讽刺啦，一个黑人觉得自己是白人喷其他黑人。但现场导播会把镜头给到台下，台下有好多白人女孩观众，镜头就给她们的脸特写，这一招真的很妙，你会发现那些脸上的表情真的是很轻蔑，就是 “呵呵呵，你也配” 的那种轻蔑，一种完全来自于天生而不是通过努力，但现在再次被一个黑人姑娘用皇协军的丑态奉承证实，从而油然而生的骄傲和对面前这个黑丑角的轻蔑。当然，一个白人女孩可以对她说，嘿，爱你的肤色！但在这个情景下，白人女孩真的可以这么说么？而且我不知道这是不是设计好的，是不是表演，那些白人女孩是不是演员。但这些表情真是太意味深长了，近乎艺术。 祝佳音的微博视频                                 ,无,无,无,2020/4/2 14:30,微博视频,380,32,60
IBs0rg0hY,今天的亚马逊推荐是一款奇怪的烧烤炉。“kamado”，按我的理解，是一种烧烤流派，看名字估计是从中东那边儿弄过来的（评论里有朋友说其实是日本名——真是出乎我意料）。美国家用BBQ界有个天道奥加，叫做 “大绿蛋”，就如名字那样，是个陶瓷做的，绿色的蛋状烤炉，优点是可以用低温慢烤，陶瓷外壳比铁外壳厚且保温，而且升温够快。大概算是个烧烤界铸铁锅？反正大绿蛋在美国屡获殊荣。国内也有类似的出口产品，淘宝上能买到，但都不便宜。基本上类似的东西也要2-3K。而且品质有点儿可疑，透着宰大头的感觉。我觉得国内烧烤用品本身就存在两极分化问题，要么就特糙，要么就特贵。亚马逊这个炉子1000多块钱，基本上看评价就是个85%品质的大绿蛋。评论里的洋人都在夸。而且PRIME免邮费，透着占便宜。不管怎么说，有铸铁烤盘，整体看起来不错的烧烤炉，1K左右，你可能觉得有点儿贵——但是你看到国内那些奇形怪状的烧烤炉就会发现这个价格真的不错。前两周定的，上周到了，感觉手感还不错，比我想象得轻。有机会用IKEA的木厨房推车给它做个底座。如果有喜欢烧烤又有条件的朋友可以看看搞一个，感觉还是挺靠谱的。家用烧烤是一门美妙的艺术。美式低温烤肋排加入烟熏口味，会令人融化在春日的阳光下。有志于的朋友，我推荐一本《烧烤圣经》作为入门。购买地址：http://t.cn/A6ZOaDkG申明一下我已经忘记那个什么佣金代码了所以这些美妙的推荐没有佣金喔。                  原图                             ,http://wx4.sinaimg.cn/large/5dc2cac9ly1gdfd95eyc8j211q0u0wu3.jpg,无,无,2020/4/2 13:39,微博 weibo.com,133,42,55
IBrTBsFcC,唉，2018年的时候，我还在微博和小朋友对喷 “法律不是必然公义和正确的”，想要说明人可以在“遵守法律”之前先想想为什么要遵守它，时常有无力感。现在暮然回首，发现我已经退化到说 “不要以言废人，不要断章取义，更不要构陷” 的车轱辘话了。就这也要被反驳，时常有无力感。  ,无,无,无,2020/4/2 13:22,微博 weibo.com,964,83,108
IBqOa0AO6,没有人做一个大头菜交易撮合小程序吗？撮合卖家和买家。大头菜收购价格高的人作为收购商，填写报价和佣金。菜农搜索收购商列表，确定某一家不错，点击获取密码。交易完成后支付固定佣金。都在说技术改变生活，说小程序轻量级反应快，怎么没人做？是不是出了什么问题！  ,无,无,无,2020/4/2 10:36,微博 weibo.com,319,127,51
IBqKjwhbX,我现在，终于郑重地提出请求。如果哪位爷爷岛上的大头菜收购价高于600，请联系我。我替我50个彷徨失措的同事和朋友谢谢您了！  ,无,无,无,2020/4/2 10:26,微博 weibo.com,642,79,95
IBq66tNcZ,说起闲鱼吧，最近发现Herman Miller 的Sayl价格相当低，好多卖1700上下的。虽然这个椅子定位不如Aeron，但肯定也比其他货色强太多了（话说我一直不理解那个什么赛车椅的审美，正如我不理解电竞主机上五彩的灯）。我之前坐过Sayl，反正没觉得和Aeron有本质区别。没仔细看这些椅子，我已经有Aeron了，要买的可以仔细研究一下，是否有诈。如果没有问题，我觉得还是挺超值的。                                 ,无,无,无,2020/4/2 8:47,无,67,17,43
IBpY8pSNs,这两天这个动森大头菜，搞得人人一惊一乍。我在一个动森群里，每天大家都要忧心忡忡地互相问，有600以上吗？550也行。活生生就是多收了三五斗，又像清末洋钉洋布冲击下的民间小工业者，又像因为去年猪肉贵所以高价进了一批猪仔辛辛苦苦养大，结果发现养猪的太多所以收猪价猛跌的养殖户。这还不是最惨的，如果有个人，忽然找到了一个爷爷，也许是朋友，也许是朋友的朋友，反正居然说一声，“有600的！”，那苦难刚刚开始。首先这技术的任天堂——我也不怕得罪你们，这技术的任天堂联网功能就是一坨屎。一个岛最多好像是8个人吧？每来一个人，所有人都要存一次盘，黑一次屏，只能眼睁睁等。每走一个人也是一样。要来的也不容易，有人说话就进不来。归根结底任天堂对这代动森的定位还是 “有联网功能的单机游戏” 。人多了还会炸岛，大家一起回档。所以这几天，如果你正好听说了有人岛上卖高价，就要先求密码，拿到了，在机场一次次重试，飞过去了，在商店走一步退两步，风霜雨雪，疲惫不堪。每个人做任何事都会影响其他所有人，最气人的是商店10点关门，你要是9点45拿到一个密码，那你完了——你会因为各种人来人往眼睁睁倒在商店前。总体而言，一次买卖行为加上路程最多5分钟，但要是你告诉了一个群，大家互相拽后腿，1小时也没几个人能卖出去。我觉得业界急需推出大头菜倒卖礼仪手册，指导家里卖价高的和去卖的人怎么做才有礼貌。比如“不要把好友告诉你的密码告诉第三人，更不要到群里去发”（这是对去卖的人的）；还有“不要一次把密码发给所有人，要精细化操作，每个群分开时段”（这是对收购价高的爷爷的）。话说回来，我要替同事发出卑微的声音，大头菜滞销！救救我们！                                 ,无,无,无,2020/4/2 8:28,无,446,87,103
IBkjA3rZb,小米那个 “蜂鸟可视挖耳棒” ，其实这个概念不新鲜，挖耳勺前端有个摄像头，配灯，无线传输到手机上。很早以前就有类似产品。但是说实话我一直i觉得这种事儿看起来很惊悚，就没买。而且那些牌子质量感觉也不太靠谱。看到小米出了，心想小米做这东西应该没什么问题吧——小米智能家居那一套东西质量确实还不错。就买了一个。一开始买的时候还各处缺货，大概是疫情闹的吧。结果东西到手，发现手机连不上，猛连还是连不上。打电话给客服，客服一听就说，啊这个无线芯片可能是运输过程中出了问题，您提交一下换货申请吧。显然问题出现频率很高。那就申请换货呗。过了1周新的挖耳勺换回来了。拿回家拆开包装充好电，发现手机连不上，猛连还是连不上。                                 ,无,无,无,2020/4/1 18:04,微博 weibo.com,337,7,64
IBh3CyTje,这个世界的荒诞让我不想在今天过愚人节了。  ,无,无,无,2020/4/1 9:47,无,388,48,24
IBgPxFSnH,大家多攒点钱吧。之后就会有很多外贸工厂低价倾销外商退单的外贸商品了。Gerstner收纳柜我来了！  ,无,无,无,2020/4/1 9:12,无,847,132,137
IBgB7zVpZ,（看完马伯庸的佩妮姨妈设定欠一个！）“首先，魔杖最大的用处是进攻，而不是防御。” 男人站在哈利和他的伙伴们面前。“我刚到这里的时候，赫敏向我介绍了你们是如何使用魔杖的。”他向队伍末端的赫敏点了一下头，“谢谢你，漂亮的小姐。”赫敏的脸红了。“魔杖是很有力的武器，它的头部足够尖锐，可以造成一定伤害，你们首先要做的就是换掉你们拿魔杖的方法。用手握住魔杖尾部，但不是让魔杖向前，那样毫无威慑。你们要把它反握，让它平行于你的胸前，保持身体松弛，观察对方的肢体动作，寻找对方的破绽——我们试试，你们这里谁的作战经验最丰富？”哈利看看周围，他决定自己站出来试试。“好的，波特先生，赫敏告诉我你是这里最有经验的战士。”男人说，“她还告诉我，魔法战斗开始时，双方的距离大概是11英尺，对吧？我们就从这个距离开始。”两个人拉开了一段距离，面对面地站好，邓布利多军的同伴们紧张地看着他们。“好了吗？”男人问？哈利回答，“好了”。“那么就开始。一、二、三——开始！”哈利举起魔杖，“除你武——” 但他还没有念完，男人就已经冲到他的面前，左手大力抽在他的胳膊上，哈利踉跄了一下，发现自己的喉咙被一个尖尖的东西顶住了。是对方的魔杖。哈利看着对方蓝色的眼眸，那双眼睛里没有任何情感，像一条冰冷的鲈鱼。但几乎只有一瞬间，眼睛里的冰冷就被温暖取代了。“看，就是这样，你可以在对方喊出咒语之前戳穿他的喉咙，这会让他因为疼痛无法继续。” 男人放开了哈利，看向充满敬畏的同学们。“所以，先生，您如果遇到敌人，比如——食死徒，就会这么做吗？” 赫敏急迫地问。“我会用枪，小姐” 男人回答，“或者用飞刀，说到这儿，我建议你们在魔杖边缘加一条锋利的金属，它可以割开食死徒的喉咙。” 男人示意哈利回到队伍里，“军情六处和军情七处一直保持着紧密的合作关系，所以佩妮女士找到我，请我帮个忙，告诉你们一些有效而且符合你们年龄的格斗方法。我要承认，让一位传奇人物找上门的感觉挺不错。” 他转过身，“你们的反应能力和身体素质都很好，所以接下来我会找到适合你们的战斗方法。女王也很关注这件事，我接到了一条命令，去看看食死徒现在都在做什么，所以你们可能有一阵儿会看不到我。但别担心，这种事情我很拿手。”“可是先生，我们还不知道你叫什么。” 赫敏犹豫地问。男人还是面无表情。“邦德” 他说，“詹姆斯.邦德。”                                 ,无,无,无,2020/4/1 8:36,无,1380,513,136
IBcERAeMe,小区的保安，最近仿佛得了委任状一样，在门口严查。又大概是因为疫情，之前的一拨保安节后就再没出现，换上一批一看就愣头愣脑的，每天在门口，军事化管理一样对待所有人。既然是新手，就没什么培训，说话硬梆梆，都是命令式的。“体温！”“哪个楼的！”“站住等一下，出入证呢！”由此就引发了无数冲突，保安们也感觉自己有了权力吧，横眉冷对。业主自然也不高兴，配合归配合，配合可不是被当新兵训啊。前几天我出小区拿个快递回来还得登记，我说我1分钟前就从这儿出去的你没看见？保安说，你怎么不说一声？我说你能说个请字吗？保安装听不到，差点儿打起来。我还算脾气不错的，前两天看到一个大爷可能也是被气着了，在门口痛斥，“你们搞清楚，你们是服务者不是管理者！” 保安一言不发，面沉似水。感觉矛盾越来越大。我的不满也越来越多。今天在门口看到两个保安吭哧吭哧搬着一堆东西往推车上放，有肉有菜有饮料有零食还有两个椰子，满满一车。两人一个拉着车另一个跟着，俩人一边走一边聊，一个说“这是第3家了，还有3家这栋楼就送完了。” 另一个说，“还有3栋楼，这么送得送到晚上。” 另一个叹口气说那也得送啊。我就问了一句，是给在家隔离的人送东西吗？他们说，是啊。我顿时觉得对他们一点儿也不生气了。                                 ,无,无,无,2020/3/31 22:35,无,1059,31,125
IB9rdrBUC,京东又开始自营图书满100减50了。最近因为主要阅读场景都在微信读书上了（其实最近一段时间没有看书，一直在玩动森！再早一点也没有！），所以其实想买的书少了不少，看了半天买了一些菜谱什么的。没什么可推荐的。我很早以前就尽量不买纸质书了，而且有一搭没一搭地把家里的书往外送，这些年下来送出去的和买进来的基本持平吧……京东满100减50，如果是我，就会专注于买大开本画册和外版书（有些外版书的确在满减范围内）。外版大开本画册就更棒了。                                 ,无,无,无,2020/3/31 14:23,微博 weibo.com,131,16,57
IAZxx1kqu,在镇东北侧建立大头菜储存基地的提案已获得通过。来自得克萨斯洲的义务保安员鲍勃正在提着他的AR-15步枪巡视储存基地。  原图 ,http://wx4.sinaimg.cn/large/5dc2cac9ly1gdbvlcuf18j20zk0k0wsb.jpg,无,无,2020/3/30 13:11,无,236,4,37
IAZqXusTc,我还挺喜欢亚非文学BOT的。随便你们怎么说吧，随便你们怎么说。但我的确也在想，这算不算 “当年他们干犹太人的时候我妹说话” ，是不是？  ,无,无,无,2020/3/30 12:55,微博 weibo.com,2326,106,117
IAY5LoB57,妈妈！我要他飞！  原图 ,http://wx3.sinaimg.cn/large/5dc2cac9ly1gdbp73ifbyj20k00zkdhq.jpg,无,无,2020/3/30 9:30,无,83,2,52
IASpKjjVN,4Chan上有个帖子，帖主问：“我是911之后出生的，我想问一下，911之后美国用了多久才恢复了正常？”二楼回答：“没有恢复正常。”  ,无,无,无,2020/3/29 19:02,无,1062,74,25
IARI1uftn,我岛上的营地开了，来了一只豺......相貌相当狡诈，说话相当油腻......我很担心它会趁我出门的时候把岛上的小动物吃了......我要赶走它！  ,无,无,无,2020/3/29 17:15,无,233,1,29
IAQnJgiZa,《动物之森》里有一套对小朋友特别好的设定，动森里的鱼和昆虫都是写实风格的，摆放出来的恐龙化石就更不用说了，再加上猫头鹰馆长的讲解和特别华丽正经超越动森岛屿风格的博物馆，整体都让小学的小朋友“也许能学到点什么”。博物馆里有个展厅展览史前动物，还有一个进化线，画出岛上的小动物祖先可能是什么，特别用心。与此搭配，在抓危险动物（如狼蛛）的时候游戏会提示，“千万不要用手抓喔。”不过这在国内可能没用，玩过游戏的人如果被虫子咬了，十有八九怪游戏头上。这种细心和贴心也是白搭。话说回来，我小时候就拿着捕虫网在家附近乱跑，抓了好多蜻蜓蝴蝶，做过标本，也被蜜蜂蛰过。后来练就一手徒手抓各种昆虫的绝技，手下也有无数冤魂。感觉日本小学生主题的作品里经常有扛着捕虫网乱跑的场景，跟情怀一样，不知道为什么。不过就我所见，在国内，也许在日本，真摸过捕虫网的孩子可能越来越少了。                                 ,无,无,无,2020/3/29 13:52,无,660,184,68
IAHybmZ9H,……………………也许是翻译错误，也许不是……  原图 ,http://wx1.sinaimg.cn/large/5dc2cac9ly1gd9o64xghtj20ym0u0ncl.jpg,无,无,2020/3/28 15:23,微博 weibo.com,462,89,47
IAGK4uO1j,皮卡！皮卡皮卡皮卡皮卡～！  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/5dc2cac9ly1gd9klsn4wyj20h80cnmxx.jpg,http://ww2.sinaimg.cn/large/5dc2cac9ly1gd9klseai2j20go09sq3v.jpg",无,无,2020/3/28 13:20,无,87,15,37
IAGimveTm,而且，看那个工资条，就算不扣除，也就4000元补助。如果从年三十一直一线冒着危险战斗到现在，一个月补助4000，说真的，真不多，可以说太少了。加班加点，前期防护措施不足，超负荷工作，一天工作时间按16小时算，每周按休息一天算，不提给人的身体伤害和精神压迫，一天大约150块钱，真的太少了......  ,无,无,无,2020/3/28 12:11,无,1124,134,118
IAA5u5pt8,沧海横流方显英雄本色，你们看看人家英国女王。  ,无,无,无,2020/3/27 20:23,无,501,20,31
IAwrv578C,我分享了文章 103岁的医院终于恢复常态  ,无,无,无,2020/3/27 11:06,无,29,22,6
IAvU7n4ro,任天堂这个引导能力真是太强力了……每天早上都想去转一圈儿，每天早上都很高兴，每天都能发现新鲜事觉得我艹又能做这么多事。进游戏发现要做事儿很常见，但进游戏每次做事儿都开开心心，盼着做事儿，另一方面，每天也不会因为 “做不了这件事” 而觉得无聊，这些加在一起，就太难了。不知道能持续多久，但目前为止，这个设计能力真是太强力了。                                 ,无,无,无,2020/3/27 9:44,微博 weibo.com,265,26,40
